Rank Overall,Rank PAX,Driver Name,Car Number,Codriver Car Number,Class,Class Position,Car Year,Car Model,Total Time,PAX Factor,PAX Time,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6
193,1186,Kenton Cabiness,174,[74],BM,11,2013,VanDragon V5,129.215,0.956,123.530,73.788,76.142,DNS,59.042(1),55.981,55.427
196,1187,Jeff Christianson,85,,BM,12,,OMS,129.242,0.956,123.555,75.162,71.816,DNS,59.631,58.182,57.426
340,1243,Bill Gendron,194,[94],BM,13,2004,Dragon Sr2A,132.737,0.956,126.897,DNF,DNF,76.057,DNF,DNF,56.680
343,1244,John Carriere,74,[174],BM,14,2013,VanDragon V5,132.886,0.956,127.039,80.555,75.900,DNS,59.680,58.279,56.986
1160,1338,Lee Hill,40,[140],BM,15,1976,LeGrand Mk81,149.355,0.956,142.783,DNF,DNF,87.733,69.323,DNF,61.622
,1348,Dave Crowder,47,,BM,16,1994,Crowder-Phantom F-4,No Time,0.956,999.999,DNF,DNF,DNS,63.664,64.111,62.102
729,1306,Carol Burger,40,,BML,1,1976,LeGrand Mk18,139.332,0.956,133.201,83.458,111.233,79.438,63.070,DNF,59.894
14,8,Ben Martinez,195,[95],CM,1,1984,Van Diemen RF84,115.626,0.890,102.907,DNF,55.205,55.131,DNF,61.376,60.495
18,12,Brandon Lavender,157,[57],CM,2,1988,Reynard FF88,116.200,0.890,103.418,56.566,55.323,55.116,61.891,61.327,61.084
20,18,Mark Uhlmann,51,[151],CM,3,1998,Van Diemen RF98,116.626,0.890,103.797,57.907,57.010(1),55.320,62.919,61.306,62.390(1)
22,19,David Fauth,96,[196],CM,4,1995,Van Diemen Honda FF,116.786,0.890,103.940,57.305,55.523,62.560,63.318,61.648,61.263
23,22,Greg Maloy,171,[71],CM,5,1974,Dulon MP15,117.007,0.890,104.136,56.210,57.263(1),55.567,61.829,61.440,DNF
24,24,Barry Ott,196,[96],CM,6,1995,Van Diemen Honda FF,117.079,0.890,104.200,55.742,55.831,55.657,62.564,61.422,62.682(1)
30,36,Corey Dyck,193,[93],CM,7,1985,Citation Formula Ford,117.779,0.890,104.823,DNF,55.959,55.466,62.447,64.574(1),62.313
31,43,Joshua Parker,46,[146],CM,8,1985,Reynard Formula Ford,118.021,0.890,105.039,57.069,56.091,55.283,65.195,64.577(1),62.738
34,54,John Krotez,89,[189],CM,9,1984,Honda Swift DB1,118.360,0.890,105.340,61.310(2),55.966,57.345(1),64.425,62.394,DNF
35,55,Andrew Howe,170,[70],CM,10,1982,Reynard FF1600,118.406,0.890,105.381,57.025,55.993,56.747,64.382,63.273,62.413
36,56,Jonathan Clements,94,[194],CM,11,1994,Honda Van Diemen,118.407,0.890,105.382,57.836,55.906,55.592,64.003,63.025,62.815
37,60,Gary Godula,57,[157],CM,12,1988,Reynard FF88,118.464,0.890,105.433,56.922,56.331,55.503,63.866,62.961,65.887(2)
38,61,Michael Marich,189,[89],CM,13,1984,Honda Swift DB1,118.472,0.890,105.440,56.772,55.876,57.567(1),63.820,62.596,68.970(3)
40,70,Eric Clements,194,[94],CM,14,1994,Honda Van Diemen,118.701,0.890,105.644,56.915,55.651,55.560,64.425,63.141,64.532(1)
44,84,Phil Leavens,151,[51],CM,15,1998,Van Diemen RF98,119.069,0.890,105.971,57.038,56.409,59.215(1),63.281,62.931,62.660
47,100,Chris Pruett,150,[50],CM,16,1985,Swift DB1,119.451,0.890,106.311,58.608,56.538,61.299,64.841,DNF,62.913
48,112,Brent Cary,31,,CM,17,1988,Reynard FF1600,119.652,0.890,106.490,57.954,57.022,56.550,68.187(1),65.802(1),63.102
50,136,John Becker,83,,CM,18,1983,Reynard Formula Ford,119.908,0.890,106.718,58.807,56.933,56.471,67.110(1),68.927(2),63.437
55,161,Jon Krolewicz,70,[170],CM,19,1982,Reynard FF1600/Ford,120.337,0.890,107.100,58.855,61.460(2),57.172,68.816(1),64.093,63.165
60,226,Michael Nienhuis,145,[45],CM,20,1984,Reynard,121.536,0.890,108.167,DNS,57.096,57.480,68.614(1),64.900,64.440
62,242,Joseph Sim,93,[193],CM,21,1985,Citation Formula Ford,121.722,0.890,108.333,66.073(4),56.978,61.926(3),69.677(2),DNF,64.744
64,275,Matt Boian,14,[14],CM,22,1996,Piper DF-2C,122.049,0.890,108.624,60.295,60.087(1),59.095(1),64.494,63.399,62.954
67,309,Patrick Barber,45,[145],CM,23,1984,Reynard Formula Ford,122.463,0.890,108.992,DNF,58.592,59.402(1),79.352(2),63.942,63.871
70,329,John Ryan,71,[171],CM,24,1974,Dulon MP15,122.695,0.890,109.199,58.993,59.516(1),64.353,66.133,64.642(1),63.702
105,522,Jaime Mendoza,95,[195],CM,25,1984,Van Diemen RF84,125.389,0.890,111.596,59.373,60.698(1),59.457(1),66.907,66.016,80.955
109,542,Robert Qualkinbush,21,,CM,26,1990,Adams Aero Solo Vee,125.799,0.890,111.961,61.458,59.357,58.685,70.934,67.474,67.114
130,595,Stacey Strout,146,[46],CM,27,1985,Reynard Formula Ford,126.778,0.890,112.832,61.188,59.861,59.650,68.948,70.134(1),67.128
151,643,David Flesher,99,,CM,28,1988,Van Diemen RF88 FF,127.651,0.890,113.609,68.063(1),59.708,62.964,68.593,67.943,73.247(1)
306,903,Vernon Maxey,4,,CM,29,2004,Solo Vee LynxB,132.048,0.890,117.523,DNF,62.171,60.976,DNF,72.530,71.072
930,1264,John Powell,50,[150],CM,30,1985,Reynard FF,144.017,0.890,128.175,DNF,79.896,DNF,DNF,64.121,64.544(1)
57,188,Sue Eckles,83,,CML,1,1983,Reynard Formula Ford,120.830,0.890,107.539,57.037,57.836,57.132,65.844,63.793,74.301
65,296,Krystal Lavender,194,[94],CML,2,1994,Honda Van Diemen,122.287,0.890,108.835,58.561,56.890,58.583(1),65.397,71.197,74.193
75,389,Deanne Caraballo,95,,CML,3,1984,Van Diemen RF84,123.447,0.890,109.868,64.428(3),57.496,57.610,65.951,72.228(1),77.234
120,578,Mari Clements,94,[194],CML,4,1994,Honda Van Diemen,126.536,0.890,112.617,61.302(1),60.343,59.554,68.360,66.982,75.171
84,469,Bob Tunnell,98,,DM,1,2002,Locost 7,123.812,0.895,110.812,71.097,67.761,DNS,67.362(1),58.553,56.051
90,516,Mark Huffman,99,,DM,2,1965,Lotus Elan,124.562,0.895,111.483,71.276(1),68.627,DNS,55.935,56.358,56.088
115,594,Jeremy Ellerby,175,[75],DM,3,1994,Sprinto RC 1.4T,126.062,0.895,112.825,72.193,70.715,DNS,57.190,57.433,55.347
123,628,Jeff Ellerby,75,[175],DM,4,1994,Sprinto RC 1.4T,126.610,0.895,113.316,76.345,69.648,DNS,59.248(1),DNF,56.962
134,646,Paul Wright,66,,DM,5,,Honda Scrap Metal,126.974,0.895,113.642,DNF,71.221,DNF,58.220,56.572,55.753
270,916,Alan Rae,39,,DM,6,1991,Caterham Super 7,131.466,0.895,117.662,70.367,DNF,85.542,DNF,61.099,DNF
344,1006,Karen Babb,67,[167],DM,7,1967,Lotus Elan,132.910,0.895,118.954,82.313(3),73.674,DNS,64.998(2),59.236,59.425
354,1016,Craig Carr,91,,DM,8,1969,Lotus Elan,133.073,0.895,119.100,74.850,75.233(1),DNS,59.240,61.249(1),58.223
676,1199,Darin Long,178,[78],DM,9,1984,Lotus RC-0,138.625,0.895,124.069,DNF,78.524(1),DNF,61.841,60.869,60.101
999,1283,Stephen Brinkerhoff,77,,DM,10,2006,Ultralite XR7,145.317,0.895,130.059,83.928,DNF,DNF,62.220,61.760,61.389
1214,1322,Robert Rehklau,70,,DM,11,,Westfeild 7,151.794,0.895,135.856,DNF,88.858,DNS,DNF,DNF,62.936
1260,1332,Delmar Long,78,[178],DM,12,1984,Lotus RC-0,154.099,0.895,137.919,86.814,86.324,DNF,68.866,DNF,67.775
,1348,Ron Babb,167,[67],DM,13,1967,Lotus Elan,No Time,0.895,999.999,90.672,DNF,DNS,DNS,DNS,DNS
916,1271,Patty Tunnell,98,,DML,1,2002,Locost 7,143.728,0.895,128.637,85.720,90.062,83.122,DNF,63.315,60.606
1346,1344,Wanda Brinkerhoff,77,,DML,2,2006,Ultralite XR7,177.789,0.895,159.121,106.215,109.110,105.970,77.774,74.917,71.819
661,1183,Ron Ver Mulm,38,,EM,1,1970,Chevy Camaro,138.034,0.894,123.402,95.626,95.339(1),79.785,61.979(2),60.249(1),58.461
670,1194,Julian Garfield,78,[178],EM,2,2014,Stalker M-Spec AXR,138.478,0.894,123.799,93.689,93.963,83.177,56.217,55.559,55.301
735,1211,Mark Sawatsky,199,[99],EM,3,1969,MG B,139.447,0.894,124.666,120.986,91.671,82.713,DNF,56.734,56.978
774,1224,Jason Minehart,178,[78],EM,4,2014,Stalker M-Spec AXR,140.443,0.894,125.556,96.224,92.571(1),84.713(1),57.207,56.080,55.730
834,1239,Jeff Kiesel,43,,EM,5,2014,KFR Turbo Sprite,141.707,0.894,126.686,DNF,101.854,87.227(1),54.930,54.480,54.906
1049,1293,Briget Sawatsky,99,[199],EM,6,1969,MG B,146.385,0.894,130.868,DNF,97.364,87.266,60.491,DNF,59.119
1076,1298,Gregory Vincent,27,,EM,7,2017,Stalker AXR,147.203,0.894,131.599,103.506,101.092,87.247,59.956,60.247(1),64.005
1101,1301,William Mitchell,56,[156],EM,8,1946,Jeep YC-J,147.836,0.894,132.165,DNF,104.555,87.265,60.571,DNF,61.839
1154,1307,Peter Raymond,156,[56],EM,9,1946,Jeep YC-J,149.300,0.894,133.474,DNF,DNF,87.593,62.060(1),65.586(1),61.707
1224,1323,Justin Barbry,151,[51],EM,10,2015,Stalker M-Spec AXR,152.341,0.894,136.193,100.938(1),94.866,DNF,58.012,57.475,64.480(1)
1233,1325,Nicholas Mellenthin,26,,EM,11,2015,Exomotive Exocet,152.847,0.894,136.645,95.863,95.976,89.400,63.447(1),DNF,63.882(1)
,1348,Glen Minehart,51,[151],EM,12,2014,Stalker M-Spec AXR,No Time,0.894,999.999,DNS,DNS,DNS,61.859,62.951,61.531
327,971,Shawn Kiesel,43,[143],EML,1,2014,KFR Turbo Sprite,132.507,0.894,118.461,78.190,77.324,75.125,61.678(1),59.593,57.382
644,1177,Kaila Kiesel,143,[43],EML,2,2014,KFR Turbo Sprite,137.878,0.894,123.263,140.069(2),78.818,76.179,64.796,62.594,61.699
893,1262,Krista Minehart,51,,EML,3,2014,Stalker M-Spec AXR,143.242,0.894,128.058,96.272(1),86.386,80.942,63.324,DNF,62.300
1255,1330,Deborah Inskeep,69,,EML,4,,Exomotive Exocet,153.887,0.894,137.575,DNF,89.674(1),87.557,67.871,DNF,66.330
2,1,Zak Kiesel,194,[94],FM,1,2015,Raptor F-500,111.988,0.904,101.237,54.338,53.593,53.322,60.184,58.666,59.418
4,3,Jason Hobbs,199,[99],FM,2,1999,Novakar J9,112.802,0.904,101.973,53.838,54.049,53.630,64.022,59.172,59.436
9,15,Will Lahee,193,[93],FM,3,2018,MR-18 Red Devil,114.731,0.904,103.717,55.408,54.567,54.796,61.030,60.164,62.778(1)
13,26,Matt Murphy,99,[199],FM,4,1999,Novakar J9,115.511,0.904,104.422,54.973,54.825,54.565,61.567,60.946,61.196
15,29,Michelle Quinn,196,[96],FM,5,1995,KBS MK7,115.766,0.904,104.652,56.029,55.325,57.024(1),63.326,62.167,60.441
17,42,Heyward Wagner,94,[194],FM,6,2015,Raptor F-500,116.167,0.904,105.015,56.188,55.265,60.569,64.435,62.423,60.902
19,57,Matt Feeney,192,[92],FM,7,2008,Novakar,116.587,0.904,105.395,56.272,56.229,55.610,63.302,62.242,60.977
27,99,Radlee Bien,65,,FM,8,2002,Red Devil,117.598,0.904,106.309,58.555(1),58.017(1),55.834,63.013,62.032,61.764
28,106,Gary Kramar,135,[35],FM,9,2007,Zink F500,117.689,0.904,106.391,56.149,55.283,55.715,64.447,62.909,62.406
33,149,Chris Perry,138,[38],FM,10,1995,KBS Ramblebee MK-7,118.318,0.904,106.959,56.546,56.344,55.705,65.425,62.975,62.613
41,174,Brad Smith,188,[88],FM,11,2016,Doof Wagon,118.734,0.904,107.336,DNF,56.192,55.984,66.607(1),DNF,62.750
45,206,Josh Kikta,93,[193],FM,12,2018,Red Devil MR-18,119.282,0.904,107.831,71.352(1),56.941,56.344,65.459,63.479,62.938
53,274,Phillip Penner,35,[135],FM,13,2007,Zink F500,120.152,0.904,108.617,57.034,56.537,56.879,66.019,64.192,63.615
68,471,Nick Sullivan,116,[16],FM,14,1992,KBS Ramble Bee F5,122.590,0.904,110.821,62.812(1),59.270,58.684,DNF,63.906,63.952
76,523,Bill Crawford,38,[138],FM,15,1995,KBS Ramblebee MK-7,123.454,0.904,111.602,59.685,58.207,57.789,68.648,68.247(1),65.665
86,549,Tom Buckman,74,[174],FM,16,2004,Invader F500,123.977,0.904,112.075,66.417,59.071,57.934,69.961,69.247,66.043
104,623,Dan Wheeler,88,[188],FM,17,2016,Doof Wagon,125.311,0.904,113.281,71.632(1),63.638(1),DNF,66.359,61.673,63.408(1)
107,642,Sean Feeney,92,[192],FM,18,,Novakar J9,125.658,0.904,113.595,DNF,58.993,70.175,68.262,66.665(1),DNF
117,665,Bill DiGuiseppi,17,[117],FM,19,1996,QRE Invader,126.124,0.904,114.016,62.384,59.476,59.137,71.694,69.213,66.987
124,697,Greg Zimmer,29,[129],FM,20,1984,Red Devil,126.649,0.904,114.491,67.181,60.323,61.007(1),68.014,68.200(1),66.326
142,723,Greg Tarantino,49,,FM,21,1930,Ford Dwarf,127.309,0.904,115.087,60.447,59.872,59.790,68.652,68.000,67.519
160,755,Dean Thornburg,117,[17],FM,22,1996,QRE F500 Invader,127.937,0.904,115.655,62.090,60.511,59.492,72.682,69.435,68.445
162,762,Ron Madurski,174,[74],FM,23,2004,Invader F500,128.025,0.904,115.735,DNF,65.098,59.644,DNF,70.178,68.381
187,834,Chris Thomas,129,[29],FM,24,1984,Red Devil,129.022,0.904,116.636,64.252,61.685,60.764,74.886,70.198,68.258
207,881,Steven Ekstrand,15,[115],FM,25,2015,Honda Wildcat,129.672,0.904,117.223,64.480(2),63.238(1),60.410,70.439,70.806,69.262
225,927,James Rose,34,,FM,26,1934,Ford Dwarf Sedan,130.275,0.904,117.769,62.093,64.457,61.989(1),71.552,68.286,69.014
265,993,Sheldon Ekstrand,115,[15],FM,27,2015,Honda Wildcat,131.378,0.904,118.766,64.042,DNF,DNS,70.462,88.286,67.336
673,1220,Arnie Coleman,46,,FM,28,,Maverick F500,138.527,0.904,125.228,67.012(1),63.396,DNF,75.131,DNF,DNF
,1348,Jeff Blumenthal,96,[196],FM,29,1995,KBS Mk7,No Time,0.904,999.999,DNF,DNF,DSQ,64.496,62.817,65.671(1)
,1348,Tony Gentile,16,[116],FM,30,1992,KBS Raamble Bee F5,No Time,0.904,999.999,DNF,DNF,66.990,DNF,DNF,DNS
180,809,Andrea Albin,188,[88],FML,1,2016,Doof Wagon,128.737,0.904,116.378,59.112(1),56.988,57.170,74.109,75.214,71.749
406,1100,Kencey Christopher,99,,FML,2,1999,NovaKar J9,134.125,0.904,121.249,72.060(1),57.090,56.862,DNF,95.308(1),77.263
920,1282,Tara Young,88,[188],FML,3,2016,Doof Wagon,143.865,0.904,130.054,68.716(1),63.691(1),66.516(2),DNF,87.404,80.174
1213,1328,Melissa Tarantino,49,,FML,4,1930,Ford Dwarf,151.736,0.904,137.169,66.095,65.072(1),64.083,103.505,87.653,90.418
1222,1331,Susan Grunenwald,92,,FML,5,2008,Novakar J9,152.266,0.904,137.648,67.699,66.686,66.586(1),92.925,89.979,85.680
52,718,Jack Heideman,57,[157],FSAE,1,2018,FSAE,119.989,0.958,114.949,58.324,57.162,DNF,63.338,62.827,73.266
74,954,Jarrett Matson,157,[57],FSAE,2,2018,FSAE,123.445,0.958,118.260,60.456,58.546,58.957,64.899,90.851(1),89.830
171,1166,Morgan Dalman,57,,FSAEL,1,2018,FSAE,128.404,0.958,123.011,67.433,63.035,60.983,70.422,69.841,67.421
1,4,Larry MacLeod,33,[133],KM,1,2014,Honda Tonykart,110.237,0.928,102.300,56.145(1),52.433,52.514,59.560,57.804,64.980
5,32,Daniel Wendel,44,,KM,2,2019,Porsche Taycan,112.841,0.928,104.716,52.565,52.800,66.278,60.276,DNF,80.904
7,87,Tom Harrington,94,,KM,3,2018,CRG Kart Road Rebel,114.286,0.928,106.057,54.781,54.260,54.210,60.076,72.734(1),70.548
8,94,Tom Regganie,21,,KM,4,2008,Honda CRG,114.465,0.928,106.224,59.890(2),56.835(1),54.097,61.062,60.368,75.595(1)
11,157,Jared Langenfeld,187,[87],KM,5,2015,Parolin Kart Invader,115.375,0.928,107.068,75.698,53.716,56.047(1),61.659(1),71.926,DNF
16,190,Jackson MacLeod,133,[33],KM,6,2014,Honda Tonykart,115.905,0.928,107.560,56.945(1),53.803,54.665,62.102,77.441(1),DNF
21,237,Ryan Lower,131,[31],KM,7,2003,Honda/CRG Road Rebel,116.680,0.928,108.279,54.643,56.689(1),54.525,62.155,DNF,64.410
29,338,Tim Davis,153,[53],KM,8,2006,Intrepid Silverstone,117.730,0.928,109.253,55.647,54.603,54.695,63.127,DNF,DNF
39,400,Paul Durr,56,,KM,9,2012,Honda CRG RdRbl,118.543,0.928,110.008,57.785,55.171,55.668,66.245,63.372,78.859
43,435,Ted Visscher,86,,KM,10,2007,TonyKart Krypton,118.955,0.928,110.390,58.101,55.792,56.567,64.598,63.163,86.424
49,488,Marc Segal,87,[187],KM,11,2012,Honda Zanardi/KZ1,119.742,0.928,111.121,56.277,55.691,56.776,67.286,64.051,DNF
54,525,Alan Sheidler,31,[131],KM,12,2003,Honda/CRG Road Rebel,120.334,0.928,111.670,66.499(1),56.635,56.077,64.257,DNF,82.933(1)
63,614,Tim Brueske,53,[153],KM,13,2006,Honda Intrepid,121.978,0.928,113.196,59.113,58.609,57.535,66.093,64.443,70.295
77,701,Eric Less,40,,KM,14,2004,PCR Red Rocket,123.525,0.928,114.631,DNF,59.137,58.887,67.490,64.638,81.221
939,1310,William Schmidt,71,,KM,15,2008,Honda Intrepid,144.173,0.928,133.793,71.863,66.691,65.904,79.661,78.269,85.266
26,293,Kate Regganie,21,,KML,1,2005,Honda,117.254,0.928,108.812,55.754,55.157,55.653,64.564,63.246,62.097
32,373,Dana Gill,58,,KML,2,,KGB/Honda Pacemaker,118.227,0.928,109.715,57.721(1),56.522,DNF,63.205,62.776,61.705
106,815,Suzanne Segal,66,,KML,3,2012,Honda Zanardi/KZ1,125.450,0.928,116.418,74.860(2),59.522,DNF,65.928,66.482,67.389(1)
206,1068,Kristina Clark,11,,KML,4,1997,Renspeed RS125,129.622,0.928,120.289,60.063,59.060,59.156,73.213,DNF,70.562
313,1155,Emma MacLeod,33,,KML,5,2014,Honda Tonykart,132.185,0.928,122.668,DNF,63.273,63.188,99.391,69.839,68.997
1318,1343,Janet Schmidt,71,,KML,6,2008,Honda Intrepid,160.263,0.928,148.724,77.141,80.812,67.040,95.456,93.223,DNF
281,569,Mason Herrick,89,,JA,1,2006,CRG Kart Santana,131.590,0.855,112.509,94.601,91.852(1),72.087,59.983,59.503,59.975
528,817,Kimsoo Gopnik,52,,JA,2,2014,CRG Kart,136.169,0.855,116.424,95.763,107.949,75.172,64.336(1),60.997,61.043
686,981,Johan Yost,88,,JA,3,2012,Nelson Tony Kart,138.700,0.855,118.589,95.902,94.907(2),76.843,66.954(1),62.782,61.857
751,1041,Conner Herrick,98,,JA,4,2010,CRG Kart Black Star,139.812,0.855,119.539,98.066,88.007,78.341,62.578,61.471,62.219
797,1078,Robert Ekstrand,90,,JA,5,2013,Kosmic Mercury,140.858,0.855,120.434,93.951,102.037(2),77.308,DNF,DNF,63.550
907,1158,Erika McKee,41,,JA,6,2003,Emmick Kart,143.543,0.855,122.729,94.432,89.529,79.594,65.959(1),64.177,63.949
1155,1254,Saraya Okazaki,24,,JA,7,2017,Margay Kart Ignite,149.306,0.855,127.657,DNF,98.020,83.101,68.831,72.596,66.205
1225,1286,Polina Tsurikova,69,,JA,8,2010,CRG Kart,152.346,0.855,130.256,107.601,100.255,84.197(1),68.430,68.149,72.907
1246,1296,Kate Bangs,5,,JA,9,,Birel Kart,153.462,0.855,131.210,92.482,92.557,85.634,DNF,68.469,67.828
1274,1302,Darren Thomas,18,,JA,10,2001,Margay Kart Brava,154.764,0.855,132.323,102.211,97.540,87.627,69.746,74.223,67.137
1339,1339,Matt Bangs,72,,JA,11,,Karts Bandit,168.171,0.855,143.786,119.155,104.790,DNF,79.153,63.381,63.908
413,459,Carter Heaton,82,,JB,1,2006,Tony Kart,134.180,0.825,110.699,DNF,72.569,71.264,64.016,63.171,62.916
609,624,Olivia Hammac,79,,JB,2,2016,Margay Kart Ignite K3,137.320,0.825,113.289,DNF,76.228,74.324,64.923,62.996,63.732
1167,1182,Max Knop,90,,JB,3,2007,CRG Kart,149.519,0.825,123.353,97.776,DNF,83.248,71.976(1),70.924(2),66.271
1226,1228,Alana McKee,41,,JB,4,2003,Emmick Kart,152.373,0.825,125.708,94.680,86.965,83.758,73.932,69.528,68.615
1329,1321,Abigail Dorsey,18,,JB,5,2006,Arrow Kart AX7,164.492,0.825,135.706,DNF,91.669,102.083(1),DNF,79.089,72.823
634,690,Mike Johnson,181,[81],CAMS,1,2007,Chevy Corvette Z06,137.638,0.831,114.377,86.270(3),69.695,DNS,69.950,67.943,69.927(1)
689,733,Jadrice Toussaint,1,[101],CAMS,2,2017,Chevy Corvette,138.713,0.831,115.271,79.858,75.315(1),70.724,68.425,67.989,69.862(1)
777,845,David Rock,199,[99],CAMS,3,2001,Chevy Corvette,140.537,0.831,116.786,80.127,74.255(1),72.136(1),69.288,70.196(1),68.401
812,891,Danny Kao,95,[195],CAMS,4,2002,Chevy Z06,141.241,0.831,117.371,77.508,73.894,70.990,71.997,71.280,70.251
833,925,Eric Brown,195,[95],CAMS,5,2002,Chevy Corvette Z06,141.700,0.831,117.753,75.478,71.565,72.501,70.372,70.135,DNF
837,928,Clay Turner,190,[90],CAMS,6,2006,Factory Five Cobra,141.789,0.831,117.827,82.385,74.295,71.013,71.921,71.107,70.776
839,930,Brandon Nelson,90,[190],CAMS,7,2006,Factory Five Cobra,141.839,0.831,117.868,82.658,74.769,70.427,71.916,79.281,71.412
862,960,Joey Green,196,[96],CAMS,8,1965,Shelby Backdraft Cobra,142.420,0.831,118.351,DNF,DNF,72.737,DNF,72.652(2),69.683
869,970,Scot Spiewak,139,[39],CAMS,9,2003,Chevy Corvette Z06,142.531,0.831,118.443,79.175,75.840,73.304,71.245,69.631,69.227
877,978,Robert Armstrong,81,,CAMS,10,2007,Chevy C6Z06,142.689,0.831,118.575,86.194,78.354,72.201,73.012,71.830,70.488
886,1004,William Twelves,21,,CAMS,11,2016,Chevy Corvette Z06,143.138,0.831,118.948,79.228,76.502,72.497,73.143,74.131(1),70.641
888,1009,JG Pasterjak,71,,CAMS,12,2004,Chevy Corvette Z06,143.168,0.831,118.973,92.674,77.308,71.836,71.332,DNF,81.696(1)
892,1012,Jason Kupka,84,[184],CAMS,13,2007,Pontiac Solstice GXP,143.236,0.831,119.029,80.319,76.857,72.566,74.548,70.833,70.670
901,1024,Kevin Schultz,116,[16],CAMS,14,2019,Chevy Corvette GS,143.455,0.831,119.211,86.802(3),76.383(1),72.097,72.190,71.358,71.388
917,1032,Mike Losert,75,[175],CAMS,15,2002,Chevy Corvette,143.730,0.831,119.440,84.294(1),77.509,73.542(1),70.188,70.925,DNF
940,1051,Jeff Vineyard,12,,CAMS,16,2004,Chevy Corvette,144.175,0.831,119.809,80.283,78.706(1),72.689,71.774,71.486,73.542(1)
955,1057,Les Schober,175,[75],CAMS,17,2002,Chevy Corvette,144.387,0.831,119.986,88.301,73.273,71.198,73.472(1),73.189,74.278(1)
958,1059,Nick Gruendler,184,[84],CAMS,18,2007,Pontiac Solstice GXP,144.440,0.831,120.030,78.290,72.875,DNF,87.193(5),72.495,71.565
1054,1123,Kerry Gonzales,99,[199],CAMS,19,2001,Chevy Corvette,146.521,0.831,121.759,82.950,75.648,75.175(1),73.555,71.346,71.716
1062,1129,Chris Harrison,61,,CAMS,20,1999,Chevy Corvette,146.716,0.831,121.921,78.939,79.532(1),73.401,73.615,73.315,75.589(1)
1077,1145,Derek Sivret,117,[17],CAMS,21,2002,Chevy Corvette Z06,147.240,0.831,122.356,84.220(1),76.355(1),74.308(1),77.257(2),72.932(1),73.758(1)
1097,1160,Felipe Jr Ruiz,193,[93],CAMS,22,2016,Chevy Corvette,147.769,0.831,122.796,DNF,75.704,74.036,DNF,DNF,73.733
1171,1208,Thomas Kamman,39,[139],CAMS,23,2003,Chevy Corvette Z06,149.856,0.831,124.530,80.643,77.796,76.776,73.080,DNF,DNF
1237,1247,Paul Krysiak,17,[117],CAMS,24,2002,Chevy Corvette Z06,153.135,0.831,127.255,85.489,84.356(1),78.966,DNF,76.496,74.169
1259,1260,Jon Nwanagu,101,[1],CAMS,25,2017,Chevy C7GS,154.026,0.831,127.996,82.895(1),DNF,DNF,72.593,71.131,74.056(2)
1262,1265,Vernon Jolley,16,[116],CAMS,26,2019,Chevy Corvette GS,154.251,0.831,128.183,DNF,DNF,79.099,75.152,75.294,DNF
1334,1333,James Green,96,[196],CAMS,27,1965,Shelby Backdraft Cobra,166.686,0.831,138.516,92.207(1),91.720,DNF,74.966,74.987,75.122
1344,1340,Felipe Ruiz,93,[193],CAMS,28,2016,Chevy Corvette,173.977,0.831,144.575,92.743,DNF,DNF,DNF,81.234,DNF
,1348,Kandy Johnson,55,[155],CAMS,29,2018,Chevy Corvette Z06,No Time,0.831,999.999,81.196,78.251,71.506,DNS,DNS,DNS
,1348,David Barkley,46,,CAMS,30,2009,Chevy Corvette Z06,No Time,0.831,999.999,DNF,78.988,75.209,DNS,DNS,DNS
875,811,Shaun Bailey,95,[195],CAMC,1,2019,Chevy Camaro Turbo,142.642,0.816,116.396,82.066,74.412,73.373,71.080,70.291,69.269
921,892,Dennis Healy,142,[42],CAMC,2,2015,Ford Mustang,143.877,0.816,117.404,78.054,76.016(1),74.177,69.700,70.006,69.894
950,926,Alexander Doss,195,[95],CAMC,3,2019,Chevy Camaro Turbo,144.319,0.816,117.764,77.345(1),75.279,74.503,72.249(1),71.968(1),69.816
990,973,Randy Adkins,135,[35],CAMC,4,2016,Ford Shelby GT350,145.175,0.816,118.463,74.522,75.430,75.795(1),72.030,DNF,70.653
997,977,Stefan Frick,197,[97],CAMC,5,2018,Chevy Camaro SS 1LE,145.302,0.816,118.566,81.588(1),80.065,75.669,69.866,69.633,71.922
1009,996,Chris Cox,136,[36],CAMC,6,2015,Ford GT350 R,145.590,0.816,118.801,DNF,75.648,75.017,70.573,70.919,70.808
1079,1065,Brandon Porambo,174,[74],CAMC,7,2017,Ford Mustang GT350,147.323,0.816,120.216,DNF,89.243,78.899,69.306,68.424,71.633(2)
1088,1070,Ryan Otis,59,,CAMC,8,2016,Chevy Camaro,147.467,0.816,120.333,DNF,79.261,DNF,69.940,68.847,68.206
1094,1079,Paul Molina,74,[174],CAMC,9,2017,Ford Mustang GT350,147.617,0.816,120.455,78.579,78.527,77.330,72.618,71.975,70.287
1108,1090,James Thomas,35,[135],CAMC,10,2016,Ford Mustang GT350,147.999,0.816,120.767,DNF,76.017,76.217,74.634,75.740(1),71.982
1112,1092,Eric Janveaux,60,,CAMC,11,2018,Chevy Camaro SS 1LE,148.051,0.816,120.810,76.643,78.388,76.909,71.408,71.593,72.167
1135,1104,W B Sephus,173,[73],CAMC,12,2014,Ford Rusturd GT,148.622,0.816,121.276,78.249,79.924,79.955(1),71.732,71.170,70.373
1166,1130,James Boller,42,[142],CAMC,13,2015,Ford Mustang,149.512,0.816,122.002,84.091,76.365,76.875,DNF,73.147,73.768
